医療機関名_x,都道府県コード_x,構想区域名称_x,休日に受診した患者延べ数,休日に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,夜間・時間外に受診した患者延べ数,夜間・時間外に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,救急車の受入件数,施設全体_医師,施設全体_医師_常勤,院内総病床数,院内総一般病床数,院内総新規入棟患者数（年間）,一般病床_許可病床,療養病床_許可病床,在棟患者延べ数（年間）,新規入棟患者数（年間）,退棟患者数（年間）,急性期病床数の施設全体に占める割合,うち、院内の他病棟からの転棟（年間）,うち、家庭からの入院（年間）,うち、他の病院、診療所からの転院（年間）,うち、介護施設、福祉施設からの入院（年間）,うち、介護医療院からの入院（年間）,うち、院内の出生（年間）,うち、その他（年間）,手術総数,全身麻酔の手術総数,放射線治療,化学療法,構想区域人口,病床利用率,平均存棟日数,新規入棟患者数のうち院内の他病棟からの転棟の割合,新規入棟患者数のうち家庭からの入院の割合,新規入棟患者数のうち他の病院、診療所からの転院の割合,新規入棟患者数のうち介護施設、福祉施設からの入院の割合,新規入棟患者数のうち介護医療院からの入院の割合,新規入棟患者数のうち院内の出生（年間）,新規入棟患者数のうちその他の割合,構想区域人口あたりの救急車受入件数,構想区域全体の総救急車受入件数,個別医療機関の救急車受入数の構想区域全体に占める割合,構想区域内の救急車受入数の最大割合,施設全体の医師のうち常勤医師の割合,構想区域全体の常勤医師数,個別医療機関の常勤医師数の構想区域全体に占める割合,構想区域全体の医師数,個別医療機関の医師数の構想区域全体に占める割合,構想区域人口あたりの常勤医師数,構想区域人口あたりの医師数,病床数あたりの常勤医師数,病床数あたりの医師数,救急受入件数のカテゴリー,うち、他病棟、他院から転棟（年間）,うち、施設からの入院（年間）,新規入棟患者数のうち他病棟、他院から転棟の割合,新規入棟患者数のうち施設からの入院の割合,新規入棟患者のうち休日に受診診察後直ちに入院となった患者の割合,新規入棟患者のうち夜間・時間外に受診診察後直ちに入院となった患者の割合,構想区域人口のカテゴリー
くまもと森都総合病院,43,熊本・上益城,380,89,674,250,750,42.2,38,199,199,5308,154,0,44304,5078,5077,77.38693467336684,105,4780,129,64,0,0,0,2320.0,1173.0,70.0,1123.0,820860,78.8187155310443,8.725553914327918,2.067743205986609,94.13154785348561,2.5403702244978335,1.260338716029933,0.0,0.0,0.0,0.9136759008844383,20505,3.6576444769568397,22.799317239697633,90.04739336492891,696,5.459770114942529,836.2,5.0466395599138965,0.8478912360207588,1.0186877177594231,0.19095477386934673,0.2120603015075377,751-1000,234,64,4.608113430484443,1.260338716029933,1.6767143933685003,4.709871891484552,80-100万
くまもと県北病院,43,有明,3366,533,5392,1007,2981,62.0,59,402,402,8432,357,0,96142,8105,8099,88.80597014925372,1852,5455,295,503,0,0,0,2271.0,1165.0,55.0,525.0,211617,73.7822800353018,11.86645272772155,22.85009253547193,67.30413325107958,3.639728562615669,6.206045650832819,0.0,0.0,0.0,14.086769966496075,13398,22.249589490968802,22.249589490968802,95.16129032258065,286,20.62937062937063,351.2,17.653758542141233,1.3514982255678893,1.659602016851198,0.14676616915422885,0.15422885572139303,2001+,2147,503,26.489821098087603,6.206045650832819,6.321157495256167,11.94259962049336,20-40万
くるめ病院,40,久留米,30,30,60,60,35,8.1,6,85,85,2930,85,0,17274,2930,2867,100.0,523,2299,56,52,0,0,0,973.0,167.0,0.0,60.0,452986,55.677679290894446,5.959634293600138,17.84982935153584,78.4641638225256,1.911262798634812,1.7747440273037545,0.0,0.0,0.0,0.07726508104003214,22294,0.15699291289136091,48.376244729523634,74.07407407407408,658,0.911854103343465,793.6,1.020665322580645,1.4525835235526041,1.751930523239129,0.07058823529411765,0.09529411764705882,0-250,579,52,19.761092150170647,1.7747440273037545,1.023890784982935,2.04778156996587,40-60万
くろさわ病院,20,佐久,165,50,79,50,282,12.9,7,83,37,1269,37,0,11011,775,779,44.57831325301205,3,624,33,115,0,0,0,509.0,376.0,0.0,25.0,204416,81.53276564235469,14.17117117117117,0.3870967741935484,80.51612903225806,4.258064516129032,14.838709677419354,0.0,0.0,0.0,1.379539762053851,10321,2.7322933824241837,34.98691987210542,54.263565891472865,376,1.8617021276595744,416.90000000000003,3.094267210362197,1.8393863494051346,2.0394685347526615,0.08433734939759036,0.15542168674698795,251-500,36,115,4.645161290322581,14.838709677419354,3.940110323089047,3.940110323089047,20-40万
くわみず病院,43,熊本・上益城,288,60,556,97,678,16.7,12,100,100,2007,52,0,11788,1433,1441,52.0,206,879,76,272,0,0,0,80.0,15.0,5.0,25.0,820860,62.10748155953635,8.203201113430758,14.37543614794138,61.33984647592463,5.303558967201675,18.981158408932313,0.0,0.0,0.0,0.8259630143995322,20505,3.306510607168983,22.799317239697633,71.8562874251497,696,1.7241379310344827,836.2,1.9971298732360678,0.8478912360207588,1.0186877177594231,0.12,0.16699999999999998,501-750,282,272,19.678995115143056,18.981158408932313,2.9895366218236172,4.833084205281515,80-100万
こうのす共生病院,11,県央,317,60,1270,349,741,20.8,12,102,102,694,102,0,11681,694,620,100.0,344,267,35,48,0,0,0,29.0,24.0,0.0,5.0,858535,31.375235025517057,17.779299847793,49.56772334293948,38.472622478386164,5.043227665706052,6.9164265129683,0.0,0.0,0.0,0.8630981846983524,62767,1.1805566619401915,11.748211639874457,57.692307692307686,1627,0.7375537799631223,2044.0,1.0176125244618397,1.8950887267263419,2.3807998509088155,0.11764705882352941,0.20392156862745098,501-750,379,48,54.610951008645536,6.9164265129683,8.645533141210375,50.28818443804035,80-100万
こだま病院,28,阪神,297,50,205,65,302,9.7,6,110,55,1560,55,0,9847,1015,998,50.0,11,716,83,205,0,0,0,171.0,35.0,0.0,0.0,1754911,49.05105853051059,9.78340784898162,1.083743842364532,70.54187192118226,8.177339901477833,20.19704433497537,0.0,0.0,0.0,0.17208849907488186,46812,0.6451337263949415,8.645219174570624,61.855670103092784,1646,0.3645200486026731,1993.2,0.48665462572747337,0.9379393029048196,1.1357840938942203,0.05454545454545454,0.08818181818181818,251-500,94,205,9.261083743842365,20.19704433497537,3.205128205128205,4.166666666666666,100-200万
さいたま市民医療センター,11,さいたま,2213,660,2153,837,5404,88.7,83,336,336,6471,282,0,64878,6195,6173,83.92857142857143,10,5583,147,455,0,0,0,1722.0,932.0,25.0,409.0,1324025,63.03118624307781,10.491267787839586,0.16142050040355124,90.12106537530266,2.3728813559322033,7.344632768361582,0.0,0.0,0.0,4.081493929495289,59322,9.109605205488688,15.058494319139612,93.57384441939121,1463,5.673274094326726,1688.6,5.252872201823997,1.1049640301353827,1.275353562055097,0.24702380952380953,0.26398809523809524,2001+,157,455,2.5343018563357544,7.344632768361582,10.199350950394066,12.934631432545201,100-200万
さいたま市立病院,11,さいたま,4039,1082,7829,2505,6631,190.7,189,573,573,17896,120,0,36247,3272,3273,20.94240837696335,404,1920,825,51,66,0,6,970.0,147.0,55.0,70.0,1324025,82.75570776255708,11.076241405653171,12.34718826405868,58.679706601467,25.213936430317847,1.558679706601467,2.0171149144254277,0.0,0.18337408312958436,5.0082135911330985,59322,11.177977815987324,15.058494319139612,99.10854745673834,1463,12.918660287081341,1688.6,11.293379130640767,1.1049640301353827,1.275353562055097,0.3298429319371728,0.33280977312390925,2001+,1229,117,37.56112469437653,3.5757946210268945,6.046043808672329,13.997541350022352,100-200万
さいたま記念病院,11,さいたま,258,55,272,65,397,19.9,10,199,159,1575,104,0,22322,1266,1280,52.26130653266332,86,884,97,199,0,0,0,55.0,0.0,0.0,60.0,1324025,58.80400421496312,17.534956794972505,6.79304897314376,69.826224328594,7.661927330173776,15.718799368088469,0.0,0.0,0.0,0.29984328090481677,59322,0.6692289538451165,15.058494319139612,50.251256281407045,1463,0.683526999316473,1688.6,1.178491057680919,1.1049640301353827,1.275353562055097,0.05025125628140704,0.09999999999999999,251-500,183,199,14.454976303317535,15.718799368088469,3.492063492063492,4.1269841269841265,100-200万
さいたま赤十字病院,11,さいたま,2573,1103,8487,3060,8933,265.3,245,632,632,24905,237,0,81296,8620,8601,37.5,1652,6791,94,65,0,17,1,3722.0,1582.0,221.0,1360.0,1324025,93.97838275244204,9.441495848092446,19.16473317865429,78.78190255220417,1.0904872389791183,0.7540603248259861,0.0,0.19721577726218098,0.01160092807424594,6.746851456732313,59322,15.058494319139612,15.058494319139612,92.34828496042215,1463,16.74641148325359,1688.6,15.711240080540092,1.1049640301353827,1.275353562055097,0.3876582278481013,0.41977848101265824,2001+,1746,65,20.25522041763341,0.7540603248259861,4.428829552298735,12.286689419795222,100-200万
さがみ生協病院,14,相模原,0,0,0,0,25,9.4,3,20,20,706,20,0,564,706,711,100.0,0,706,0,0,0,0,0,505.0,0.0,0.0,30.0,725493,7.726027397260274,0.7960479887085392,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.03445932627882006,30626,0.08162998759224188,25.093058185855156,31.914893617021274,1142,0.2626970227670753,1293.3999999999999,0.7267666615122933,1.5741020244165003,1.7827877043610343,0.15,0.47000000000000003,0-250,0,0,0.0,0.0,0.0,0.0,60-80万
さがら病院宮崎,45,宮崎東諸県,0,0,0,0,0,8.4,6,36,36,1244,36,0,8482,1244,1247,100.0,0,1233,9,2,0,0,0,623.0,351.0,0.0,503.0,426671,64.55098934550989,6.810116419108792,0.0,99.11575562700965,0.7234726688102894,0.1607717041800643,0.0,0.0,0.0,0.0,14371,0.0,29.378609700090458,71.42857142857143,529,1.1342155009451798,574.4,1.4623955431754876,1.2398311579648018,1.346236327287301,0.16666666666666666,0.23333333333333334,0-250,9,2,0.7234726688102894,0.1607717041800643,0.0,0.0,40-60万
さくらがわ地域医療センター,8,筑西・下妻,439,55,437,76,328,16.4,11,128,80,1348,80,0,16984,1285,1294,62.5,8,1127,60,90,0,0,0,734.0,326.0,0.0,15.0,254067,58.16438356164384,13.1709965102753,0.622568093385214,87.70428015564202,4.669260700389105,7.003891050583658,0.0,0.0,0.0,1.290998043823086,7180,4.56824512534819,30.86350974930362,67.07317073170732,107,10.2803738317757,144.0,11.388888888888888,0.42114875210082375,0.5667796289955012,0.0859375,0.128125,251-500,68,90,5.291828793774319,7.003891050583658,4.080118694362018,5.637982195845697,20-40万
さくら病院,23,西三河北部,10,0,1163,40,45,10.1,6,534,200,2489,62,0,14046,1009,768,11.610486891385769,4,601,215,189,0,0,0,90.0,0.0,0.0,45.0,484282,62.068051259390195,15.808666291502533,0.39643211100099107,59.5639246778989,21.308225966303272,18.731417244796827,0.0,0.0,0.0,0.09292106665124865,17420,0.2583237657864524,45.275545350172216,59.4059405940594,484,1.2396694214876034,548.5,1.8413855970829536,0.9994176946489856,1.1326045568491085,0.011235955056179775,0.018913857677902622,0-250,219,189,21.704658077304263,18.731417244796827,0.0,1.6070711128967456,40-60万
さくら総合病院,23,尾張北部,2162,372,3540,1108,3080,39.2,21,390,224,6302,220,0,63620,5111,5338,56.41025641025641,1358,2711,240,801,0,0,1,1147.0,436.0,0.0,165.0,735278,79.22789539227895,12.177241841324529,26.57014282919194,53.04245744472706,4.695754255527294,15.672079827822344,0.0,0.0,0.019565642731363724,4.188891820508705,33518,9.189092427949163,28.158004654215645,53.57142857142857,708,2.9661016949152543,809.0,4.845488257107541,0.9629011067922608,1.1002641177894619,0.05384615384615385,0.10051282051282052,2001+,1598,801,31.265897084719235,15.672079827822344,5.9028879720723575,17.581720088860678,60-80万
さく病院,40,福岡・糸島,30,0,0,0,0,18.2,14,172,172,921,44,0,11618,485,486,25.581395348837212,23,159,303,0,0,0,0,50.0,10.0,0.0,30.0,1711269,72.34122042341221,23.92996910401648,4.742268041237113,32.78350515463917,62.47422680412371,0.0,0.0,0.0,0.0,0.0,56619,0.0,11.261237393807733,76.92307692307693,1739,0.8050603795284648,2036.1,0.8938657236874417,1.016204933298038,1.1898187836044478,0.08139534883720931,0.1058139534883721,0-250,326,0,67.21649484536083,0.0,0.0,0.0,100-200万
さとう記念病院,33,津山・英田,1144,65,465,113,478,0.0,0,179,91,1056,46,0,12722,784,560,25.69832402234637,42,555,43,144,0,0,0,55.0,0.0,0.0,40.0,173385,75.77129243597379,18.93154761904762,5.357142857142857,70.79081632653062,5.48469387755102,18.367346938775512,0.0,0.0,0.0,2.756870548201978,7019,6.810086906966804,72.70266419717909,,165,0.0,189.6,0.0,0.951639415174323,1.0935202007094038,0.0,0.0,251-500,85,144,10.841836734693878,18.367346938775512,6.15530303030303,10.700757575757576,0-20万
さぬき市民病院,37,東部,656,218,1067,240,829,38.8,33,175,175,3666,140,0,31579,3048,3052,80.0,517,2050,110,304,0,30,37,810.0,409.0,0.0,110.0,1155470,61.798434442270064,10.353770491803278,16.96194225721785,67.25721784776903,3.608923884514436,9.973753280839896,0.0,0.984251968503937,1.2139107611548556,0.7174569655637966,101383,0.8176913289210223,4.6812581991063595,85.05154639175258,3546,0.9306260575296108,4366.6,0.8885631841707505,3.068881061386276,3.779068257938328,0.18857142857142858,0.2217142857142857,751-1000,627,304,20.57086614173228,9.973753280839896,5.946535733769776,6.546644844517186,100-200万
さんむ医療センター,12,山武長生夷隅,615,142,1388,320,1288,46.8,37,199,199,4192,123,0,26721,3248,3055,61.80904522613065,82,2804,116,77,0,169,0,1540.0,754.0,0.0,199.0,410235,59.51887738055463,8.478819609709662,2.5246305418719213,86.33004926108374,3.571428571428571,2.3706896551724137,0.0,5.20320197044335,0.0,3.139663851207235,11959,10.770131281879756,25.060623797976415,79.05982905982907,197,18.781725888324875,297.1,15.752271962302252,0.48021256109303206,0.7242190451814204,0.18592964824120603,0.23517587939698492,1251-1500,198,77,6.096059113300493,2.3706896551724137,3.3874045801526718,7.633587786259542,40-60万
しのぶ病院,7,県北,30,20,102,55,135,6.8,5,100,100,583,50,0,11649,403,412,50.0,21,302,32,48,0,0,0,91.0,60.0,0.0,0.0,465894,63.83013698630137,28.586503067484664,5.2109181141439205,74.93796526054591,7.94044665012407,11.910669975186105,0.0,0.0,0.0,0.28976548313564887,28435,0.474767012484614,11.872692104800423,73.52941176470588,1095,0.45662100456621,1374.7,0.4946533789190369,2.350320029878041,2.9506711827153818,0.05,0.068,0-250,53,48,13.151364764267989,11.910669975186105,3.430531732418525,9.433962264150944,40-60万
すずかけセントラル病院,22,西部,336,5,60,5,237,40.1,28,309,205,2986,87,0,24327,1967,1969,28.155339805825243,67,1619,133,148,0,0,0,1057.0,506.0,100.0,126.0,771746,76.60840812470478,12.361280487804878,3.40620233858668,82.30808337569904,6.761565836298933,7.524148449415353,0.0,0.0,0.0,0.30709585796363054,103724,0.22849099533377037,8.977671512861054,69.82543640897755,3047,0.9189366590088612,3531.9,1.1353662334720689,3.9481902076589965,4.576505741526358,0.09061488673139159,0.12977346278317153,0-250,200,148,10.167768174885612,7.524148449415353,0.16744809109176156,0.16744809109176156,60-80万
せせらぎ病院,10,伊勢崎,30,25,35,35,45,8.2,6,49,49,544,49,0,12807,544,548,100.0,0,520,19,5,0,0,0,354.0,0.0,0.0,15.0,247904,71.6074923119933,23.456043956043956,0.0,95.58823529411765,3.4926470588235294,0.9191176470588236,0.0,0.0,0.0,0.1815218794372015,9895,0.4547751389590703,37.806973218797374,73.17073170731709,176,3.4090909090909087,250.39999999999998,3.2747603833865817,0.7099522395766104,1.01006841357945,0.12244897959183673,0.16734693877551018,0-250,19,5,3.4926470588235294,0.9191176470588236,4.595588235294118,6.4338235294117645,20-40万
たつの市民病院,28,播磨姫路,255,97,870,100,723,16.0,8,120,120,1541,40,0,11221,929,928,33.33333333333333,19,706,57,147,0,0,0,60.0,50.0,0.0,5.0,818320,76.85616438356165,12.085083467959073,2.045209903121636,75.99569429494079,6.135629709364909,15.823466092572659,0.0,0.0,0.0,0.8835174503861569,21653,3.3390292338244123,18.736433750519556,50.0,892,0.8968609865470852,1050.6,1.5229392727964974,1.0900381268941246,1.2838498386939095,0.06666666666666667,0.13333333333333333,501-750,76,147,8.180839612486544,15.823466092572659,6.2946138870863075,6.489292667099286,80-100万
たまき青空病院,36,東部,198,45,106,60,60,20.0,13,100,60,646,60,0,17601,595,609,60.0,0,375,152,68,0,0,0,103.0,0.0,0.0,20.0,1155470,80.36986301369863,29.237541528239202,0.0,63.02521008403361,25.546218487394956,11.428571428571429,0.0,0.0,0.0,0.05192692151245813,101383,0.059181519584151195,4.6812581991063595,65.0,3546,0.36661026508742245,4366.6,0.4580222598818302,3.068881061386276,3.779068257938328,0.13,0.2,0-250,152,68,25.546218487394956,11.428571428571429,6.96594427244582,9.287925696594428,100-200万
だいいちリハビリテーション病院,39,中央,143,5,0,0,50,8.0,8,180,60,884,60,0,13680,561,554,33.33333333333333,0,272,235,54,0,0,0,55.0,55.0,0.0,50.0,516816,62.465753424657535,24.53811659192825,0.0,48.484848484848484,41.889483065953655,9.62566844919786,0.0,0.0,0.0,0.09674623076684932,29545,0.16923337282112033,21.976645794550688,100.0,1168,0.684931506849315,1278.1,0.6259291135278929,2.2599919507136,2.473027150862202,0.044444444444444446,0.044444444444444446,0-250,235,54,41.889483065953655,9.62566844919786,0.5656108597285068,0.0,40-60万
つがる西北五広域連合つがる総合病院,2,西北五地域,3448,507,5961,1329,2971,66.6,60,390,390,7039,374,0,113953,7039,6771,95.8974358974359,77,6203,146,548,0,35,30,2712.0,787.0,0.0,714.0,120470,83.47593582887701,16.50296886314265,1.0939053842875408,88.12331297059242,2.074158261116636,7.7851967609035375,0.0,0.4972297201307004,0.4261969029691718,24.66174151240973,3451,86.09098811938568,86.09098811938568,90.0900900900901,66,90.9090909090909,72.6,91.73553719008264,0.5478542375695193,0.6026396613264713,0.15384615384615385,0.17076923076923076,2001+,223,548,3.168063645404177,7.7851967609035375,7.2027276601790025,18.88052280153431,0-20万
つがる西北五広域連合鰺ヶ沢病院,2,西北五地域,1036,102,488,71,480,6.0,6,60,60,925,56,0,18374,925,926,93.33333333333333,0,708,62,155,0,0,0,153.0,55.0,0.0,55.0,120470,89.89236790606653,19.85305240410589,0.0,76.54054054054053,6.702702702702703,16.756756756756758,0.0,0.0,0.0,3.98439445505105,3451,13.909011880614313,86.09098811938568,100.0,66,9.090909090909092,72.6,8.264462809917356,0.5478542375695193,0.6026396613264713,0.1,0.1,251-500,62,155,6.702702702702703,16.756756756756758,11.027027027027026,7.675675675675675,0-20万
つくし野病院,18,福井・坂井,195,25,246,15,100,8.0,6,69,47,555,47,0,16045,499,437,68.11594202898551,0,294,39,166,0,0,0,65.0,50.0,0.0,45.0,397298,93.52958321189158,34.284188034188034,0.0,58.91783567134269,7.8156312625250495,33.26653306613226,0.0,0.0,0.0,0.2517002350880196,16268,0.6147037128104254,24.483648881239244,75.0,933,0.6430868167202572,1073.4,0.7452953232718464,2.3483631933712226,2.701750323434802,0.08695652173913043,0.11594202898550725,0-250,39,166,7.8156312625250495,33.26653306613226,4.504504504504505,2.7027027027027026,20-40万
つくばセントラル病院,8,取手・竜ヶ崎,0,0,0,0,0,0.0,0,313,313,7764,250,0,77809,6777,6695,79.87220447284345,1219,4511,177,456,0,414,0,0.0,0.0,0.0,0.0,459781,85.27013698630137,11.551217339667458,17.98731001918253,66.56337612512911,2.611775121735281,6.7286409915892,0.0,6.108897742363878,0.0,0.0,18577,0.0,25.251655272648975,,430,0.0,484.9,0.0,0.9352278584804505,1.054632531574815,0.0,0.0,0-250,1396,456,20.59908514091781,6.7286409915892,0.0,0.0,40-60万
つるぎ町立半田病院,36,西部,1281,63,851,84,310,20.3,15,120,120,1930,120,0,21470,1930,1935,100.0,108,1399,59,42,0,316,6,589.0,45.0,0.0,130.0,771746,49.01826484018265,11.109961190168177,5.595854922279793,72.48704663212435,3.0569948186528495,2.1761658031088085,0.0,16.37305699481865,0.31088082901554404,0.4016865652688838,103724,0.29887007828467854,8.977671512861054,73.89162561576354,3047,0.4922874958976042,3531.9,0.5747614598374812,3.9481902076589965,4.576505741526358,0.125,0.16916666666666666,251-500,167,42,8.652849740932643,2.1761658031088085,3.2642487046632125,4.352331606217617,60-80万
ときわ会病院,2,津軽地域,484,65,389,87,240,9.7,8,149,107,1272,63,0,16728,798,799,42.281879194630875,38,498,108,154,0,0,0,66.0,50.0,0.0,40.0,275508,72.74624918460535,20.949279899812147,4.761904761904762,62.40601503759399,13.533834586466165,19.298245614035086,0.0,0.0,0.0,0.8711180800557515,9187,2.61238706868401,27.77838249700664,82.47422680412372,600,1.3333333333333335,634.4,1.5290037831021437,2.1777952001393786,2.3026554582807033,0.053691275167785234,0.06510067114093959,0-250,146,154,18.295739348370926,19.298245614035086,5.1100628930817615,6.839622641509433,20-40万
とちぎメディカルセンターしもつが,9,県南,564,191,982,366,2835,64.1,51,301,301,6175,301,0,78571,6175,6399,100.00000000000001,533,5220,127,289,0,0,6,2525.0,1386.0,5.0,410.0,476915,71.51595139489373,12.497375536822014,8.631578947368421,84.53441295546558,2.0566801619433197,4.680161943319838,0.0,0.0,0.09716599190283401,5.944455510940105,26564,10.672338503237464,15.630176178286403,79.56318252730111,1784,2.8587443946188342,1950.5,3.2863368367085357,3.7407085119989936,4.089827327720873,0.16943521594684385,0.2129568106312292,2001+,660,289,10.688259109311742,4.680161943319838,3.093117408906883,5.9271255060728745,40-60万
とちぎメディカルセンターとちのき,9,県南,60,25,60,15,107,16.0,11,250,128,1484,92,0,21996,1052,1083,36.8,126,419,468,39,0,0,0,90.0,0.0,0.0,35.0,476915,65.50327575938059,20.605152224824355,11.977186311787072,39.82889733840304,44.48669201520912,3.70722433460076,0.0,0.0,0.0,0.2243586383317782,26564,0.4028007830146062,15.630176178286403,68.75,1784,0.6165919282511211,1950.5,0.8203024865419123,3.7407085119989936,4.089827327720873,0.044,0.064,0-250,594,39,56.463878326996195,3.70722433460076,1.6846361185983827,1.0107816711590296,40-60万
とよみ生協病院,47,南部,0,0,0,0,0,13.8,9,85,85,722,37,0,12015,464,457,43.529411764705884,144,151,138,31,0,0,0,5.0,0.0,0.0,15.0,740743,88.96704924102184,26.091205211726383,31.03448275862069,32.543103448275865,29.74137931034483,6.68103448275862,0.0,0.0,0.0,0.0,78583,0.0,9.276815596248552,65.21739130434783,2196,0.4098360655737705,2551.8,0.5407947331295556,2.964590957997578,3.4449194929955467,0.10588235294117647,0.1623529411764706,0-250,282,31,60.775862068965516,6.68103448275862,0.0,0.0,60-80万
